Parameter,Outcome,delta_raw_2000,delta_2000,delta_conf_2000,S1_2000,S1_conf_2000,delta_2000_norm
Agriculture neGHG CH4,CO2 Storage 2050,0.055749632095793276,0.055749632095793276,0.009828408710046912,0.0,0.0,0.0336406849480419
Agriculture neGHG N2O,CO2 Storage 2050,0.05444635989061953,0.05444635989061953,0.01040316342689924,0.0,0.0,0.03198818148045735
Wind offshore Costs,CO2 Storage 2050,0.03959908476397258,0.03959908476397258,0.009754641983711444,0.0,0.0,0.013162357118082496
Wind offshore Potential,CO2 Storage 2050,0.054065063548012916,0.054065063548012916,0.00917593988160607,0.0,0.0,0.031504711085068436
Solar PV Costs,CO2 Storage 2050,0.0542660645957757,0.0542660645957757,0.011383964737239613,0.0,0.0,0.03175957336717461
Solar PV Potential,CO2 Storage 2050,0.05088515982557091,0.05088515982557091,0.011221669438719903,0.0,0.0,0.027472704642316218
Nuclear Costs,CO2 Storage 2050,0.04386838885775325,0.04386838885775325,0.009665700887402996,0.0,0.0,0.018575685040782212
Nuclear Potential,CO2 Storage 2050,0.04221954267355888,0.04221954267355888,0.009296477187199156,0.0,0.0,0.016485005882523402
Hydrogen Import Potential,CO2 Storage 2050,0.05839871962219623,0.05839871962219623,0.011601670212912944,0.0,0.0,0.03699963506294306
Hydrogen Import Price,CO2 Storage 2050,0.053960262795735264,0.053960262795735264,0.011611071949914877,0.0,0.0,0.03137182740516121
Biomass Import Potential,CO2 Storage 2050,0.048827156558530344,0.048827156558530344,0.011496082549881177,0.0,0.0,0.02486322864675359
Biomass Import Price,CO2 Storage 2050,0.054500120654467174,0.054500120654467174,0.011022385945229333,0.0,0.0,0.03205634824433488
Ammonia Import Potential,CO2 Storage 2050,0.0720958474072832,0.0720958474072832,0.011599812701005085,0.0,0.0,0.05436711291672523
Ammonia Import Price,CO2 Storage 2050,0.06958756361899891,0.06958756361899891,0.012521221446160679,0.0,0.0,0.05118669700562759
CCS potential,CO2 Storage 2050,0.8178837275593592,0.8178837275593592,0.008727862848467353,0.0,0.0,1.0
Flexibility Costs,CO2 Storage 2050,0.05010700149828523,0.05010700149828523,0.008197419691850054,0.0,0.0,0.02648602716307239
LNG Price,CO2 Storage 2050,0.05958565046021699,0.05958565046021699,0.009933835632524332,0.0,0.0,0.038504621755535706
Electricity Trade Price,CO2 Storage 2050,0.06323606035527328,0.06323606035527328,0.009724142895222498,0.0,0.0,0.043133213530713824
Weather Conditions,CO2 Storage 2050,0.06411782156218883,0.06411782156218883,0.009551192663498968,0.0,0.0,0.04425125582934109
Electricity Trade Ratio,CO2 Storage 2050,0.05274313479326361,0.05274313479326361,0.010710655550333695,0.0,0.0,0.02982855176666133
Electricity Trade Volume,CO2 Storage 2050,0.049370825465570534,0.049370825465570534,0.010333719123345587,0.0,0.0,0.025552581761578933
WACC,CO2 Storage 2050,0.050396461812333586,0.050396461812333586,0.011039428523779177,0.0,0.0,0.026853052693728324
Bunker Emission Reduction,CO2 Storage 2050,0.061119321183632606,0.061119321183632606,0.009555736999851745,0.0,0.0,0.04044926246721215
End-of-Life Emission Reduction,CO2 Storage 2050,0.04699698645483477,0.04699698645483477,0.011210062809363881,0.0,0.0,0.0225426371152068
CO2 Cap,BioEnergy Imports 2050,0.050248512929805526,0.050248512929805526,0.011005626084885653,0.0,0.0,0.0
Buildings demand,BioEnergy Imports 2050,0.07977250043306562,0.07977250043306562,0.012070658136477423,0.0,0.0,0.12123497050324815
Steel Production,BioEnergy Imports 2050,0.05907730101105876,0.05907730101105876,0.010224932945721176,0.0,0.0,0.03625383808647031
Chemical Production,BioEnergy Imports 2050,0.11620874105215777,0.11620874105215777,0.013683820058092466,0.0,0.0,0.27085387127730914
Passenger Cars,BioEnergy Imports 2050,0.05224201643396317,0.05224201643396317,0.010674154713680177,0.0,0.0,0.008185965344213316
Bunker aviation,BioEnergy Imports 2050,0.08368007530059922,0.08368007530059922,0.011923533244171954,0.0,0.0,0.13728072732225366
Bunker navigation,BioEnergy Imports 2050,0.08098714448910166,0.08098714448910166,0.013038356163000298,0.0,0.0,0.12622268892337057
Agriculture neGHG CH4,BioEnergy Imports 2050,0.0770526427614089,0.0770526427614089,0.013026587106724292,0.0,0.0,0.11006636177246863
Agriculture neGHG N2O,BioEnergy Imports 2050,0.06271352686499682,0.06271352686499682,0.009404416789880575,0.0,0.0,0.05118534874696801
Wind offshore Costs,BioEnergy Imports 2050,0.06594751814153542,0.06594751814153542,0.010963838349304141,0.0,0.0,0.06446515510698715
Wind offshore Potential,BioEnergy Imports 2050,0.0661240225317859,0.0661240225317859,0.010768369752828022,0.0,0.0,0.06518993879494081
Solar PV Costs,BioEnergy Imports 2050,0.0658358216206145,0.0658358216206145,0.011745395866739618,0.0,0.0,0.06400649333517645
Solar PV Potential,BioEnergy Imports 2050,0.07397977104338276,0.07397977104338276,0.010460520929642779,0.0,0.0,0.09744816404243545
Nuclear Costs,BioEnergy Imports 2050,0.07046137544104815,0.07046137544104815,0.010935846926090525,0.0,0.0,0.08300050222098625
Nuclear Potential,BioEnergy Imports 2050,0.06881583434904266,0.06881583434904266,0.012230713123241223,0.0,0.0,0.07624338224425074
Hydrogen Import Potential,BioEnergy Imports 2050,0.05838210171580163,0.05838210171580163,0.010781239120436,0.0,0.0,0.033399126606692385
Hydrogen Import Price,BioEnergy Imports 2050,0.0712512423170965,0.0712512423170965,0.009631112725995388,0.0,0.0,0.08624394917775792
Biomass Import Potential,BioEnergy Imports 2050,0.2937755033741104,0.2937755033741104,0.01795831701547055,0.0,0.0,1.0
Biomass Import Price,BioEnergy Imports 2050,0.23631468155074312,0.23631468155074312,0.01776808736878237,0.0,0.0,0.7640474194727558
Ammonia Import Potential,BioEnergy Imports 2050,0.10505830657003071,0.10505830657003071,0.012228065445516398,0.0,0.0,0.22506660777200502
Ammonia Import Price,BioEnergy Imports 2050,0.06425152358959378,0.06425152358959378,0.00995300342383188,0.0,0.0,0.05750085702714243
CCS potential,BioEnergy Imports 2050,0.0973079468556839,0.0973079468556839,0.01215751687529499,0.0,0.0,0.1932411427580179
Flexibility Costs,BioEnergy Imports 2050,0.07485139188070393,0.07485139188070393,0.013586577989651993,0.0,0.0,0.10102731900891755
LNG Price,BioEnergy Imports 2050,0.07099181798680529,0.07099181798680529,0.00979598463412099,0.0,0.0,0.08517866959696938
Electricity Trade Price,BioEnergy Imports 2050,0.07053455752387937,0.07053455752387937,0.011608011175099808,0.0,0.0,0.08330101134606392
Weather Conditions,BioEnergy Imports 2050,0.06870023279989085,0.06870023279989085,0.012111097269923076,0.0,0.0,0.07576868517292858
Electricity Trade Ratio,BioEnergy Imports 2050,0.0529529036553628,0.0529529036553628,0.011499179945349457,0.0,0.0,0.011105096484883366
Electricity Trade Volume,BioEnergy Imports 2050,0.0751374653445532,0.0751374653445532,0.01041145998894501,0.0,0.0,0.10220202848702241
WACC,BioEnergy Imports 2050,0.0862863017865167,0.0862863017865167,0.011408247486280559,0.0,0.0,0.1479827299264107
Bunker Emission Reduction,BioEnergy Imports 2050,0.11471397766328717,0.11471397766328717,0.013583018093921147,0.0,0.0,0.2647158929524283
End-of-Life Emission Reduction,BioEnergy Imports 2050,0.06343400112963354,0.06343400112963354,0.010711681648258819,0.0,0.0,0.05414384736481013
CO2 Cap,Biomass Imports 2050,0.04973976146182371,0.04973976146182371,0.012668723510077673,0.0,0.0,0.027805714470513675
Buildings demand,Biomass Imports 2050,0.06427258956066102,0.06427258956066102,0.012335457371675134,0.0,0.0,0.07460672747611236
Steel Production,Biomass Imports 2050,0.04110542552304847,0.04110542552304847,0.010821700024038188,0.0,0.0,0.0
Chemical Production,Biomass Imports 2050,0.07407129411521793,0.07407129411521793,0.0122172656835317,0.0,0.0,0.10616213404783985
Passenger Cars,Biomass Imports 2050,0.04658666225884808,0.04658666225884808,0.011353986054127447,0.0,0.0,0.017651583712013107
Bunker aviation,Biomass Imports 2050,0.0538522794162241,0.0538522794162241,0.010427321698132593,0.0,0.0,0.041049523931457416
Bunker navigation,Biomass Imports 2050,0.06761740209294552,0.06761740209294552,0.010381846062422867,0.0,0.0,0.08537824515733093
Agriculture neGHG CH4,Biomass Imports 2050,0.06076545603874352,0.06076545603874352,0.010739892868994235,0.0,0.0,0.06331247693827217
Agriculture neGHG N2O,Biomass Imports 2050,0.060973795612607615,0.060973795612607615,0.009802001669244413,0.0,0.0,0.06398340643937696
Wind offshore Costs,Biomass Imports 2050,0.06051236442723301,0.06051236442723301,0.01192626710387496,0.0,0.0,0.06249742953515462
Wind offshore Potential,Biomass Imports 2050,0.07742607709161002,0.07742607709161002,0.011390198792758125,0.0,0.0,0.11696576019970004
Solar PV Costs,Biomass Imports 2050,0.07755992980406112,0.07755992980406112,0.011519621649444187,0.0,0.0,0.11739681480886863
Solar PV Potential,Biomass Imports 2050,0.04490157534300373,0.04490157534300373,0.010528401705316184,0.0,0.0,0.012224988549141455
Nuclear Costs,Biomass Imports 2050,0.06904355561916943,0.06904355561916943,0.008889194436824344,0.0,0.0,0.08997098025849996
Nuclear Potential,Biomass Imports 2050,0.08836328514734224,0.08836328514734224,0.011587855924814115,0.0,0.0,0.15218756375920225
Hydrogen Import Potential,Biomass Imports 2050,0.05058064212447116,0.05058064212447116,0.012040145591862356,0.0,0.0,0.0305136572440106
Hydrogen Import Price,Biomass Imports 2050,0.07180353087830221,0.07180353087830221,0.010329444348223906,0.0,0.0,0.09885910837226593
Biomass Import Potential,Biomass Imports 2050,0.3516292190379193,0.3516292190379193,0.017730478359635232,0.0,0.0,1.0
Biomass Import Price,Biomass Imports 2050,0.24813475325623038,0.24813475325623038,0.015132119712856013,0.0,0.0,0.6667100301390185
Ammonia Import Potential,Biomass Imports 2050,0.06500007508316348,0.06500007508316348,0.011983082787542055,0.0,0.0,0.07694949649315909
Ammonia Import Price,Biomass Imports 2050,0.059672316612890894,0.059672316612890894,0.012619036734322185,0.0,0.0,0.05979216883730768
CCS potential,Biomass Imports 2050,0.08960075210685206,0.08960075210685206,0.013801181687418996,0.0,0.0,0.15617265921840276
Flexibility Costs,Biomass Imports 2050,0.06460777409844236,0.06460777409844236,0.011674037780133767,0.0,0.0,0.07568614407729234
LNG Price,Biomass Imports 2050,0.057749232035471526,0.057749232035471526,0.010114790235671798,0.0,0.0,0.05359913430152654
Electricity Trade Price,Biomass Imports 2050,0.07044467591423326,0.07044467591423326,0.010605036399062157,0.0,0.0,0.09448309921468141
Weather Conditions,Biomass Imports 2050,0.08513937157345992,0.08513937157345992,0.012674980747121704,0.0,0.0,0.14180538486917169
Electricity Trade Ratio,Biomass Imports 2050,0.0686809581557996,0.0686809581557996,0.010316663569747746,0.0,0.0,0.08880328402734958
Electricity Trade Volume,Biomass Imports 2050,0.07486062110989909,0.07486062110989909,0.013074392817701296,0.0,0.0,0.1087040551861418
WACC,Biomass Imports 2050,0.04134174817832082,0.04134174817832082,0.011642388599235871,0.0,0.0,0.0007610452410019168
Bunker Emission Reduction,Biomass Imports 2050,0.06044173593156363,0.06044173593156363,0.012641111961820523,0.0,0.0,0.06226997998975931
End-of-Life Emission Reduction,Biomass Imports 2050,0.06685359959260061,0.06685359959260061,0.012559967348837223,0.0,0.0,0.08291852221082399
CO2 Cap,BioFuel Imports 2050,0.0594279083361227,0.0594279083361227,0.006550359952251926,0.0,0.0,0.0
Buildings demand,BioFuel Imports 2050,0.08499578186748925,0.08499578186748925,0.005837649716530213,0.0,0.0,0.07343795508427453
Steel Production,BioFuel Imports 2050,0.07873652296871489,0.07873652296871489,0.006219958803768455,0.0,0.0,0.05545964440055186
Chemical Production,BioFuel Imports 2050,0.4075840287240864,0.4075840287240864,0.04231922028438908,0.0,0.0,1.0
Passenger Cars,BioFuel Imports 2050,0.07297316377647503,0.07297316377647503,0.00668194782646527,0.0,0.0,0.03890569387451335
Bunker aviation,BioFuel Imports 2050,0.07290496594077088,0.07290496594077088,0.0065048370237450635,0.0,0.0,0.038709810959606794
Bunker navigation,BioFuel Imports 2050,0.0665118527006376,0.0665118527006376,0.006936464005350253,0.0,0.0,0.020347033843957675
Agriculture neGHG CH4,BioFuel Imports 2050,0.06073182179284589,0.06073182179284589,0.006851845485849755,0.0,0.0,0.0037451975719116765
Agriculture neGHG N2O,BioFuel Imports 2050,0.07666273861390492,0.07666273861390492,0.006439061435362966,0.0,0.0,0.04950316616171156
Wind offshore Costs,BioFuel Imports 2050,0.09291187048623431,0.09291187048623431,0.0069948707772506,0.0,0.0,0.09617513577759067
Wind offshore Potential,BioFuel Imports 2050,0.07067326042948906,0.07067326042948906,0.006424822316947557,0.0,0.0,0.03229973978580423
Solar PV Costs,BioFuel Imports 2050,0.07593270796329045,0.07593270796329045,0.0062474028593760885,0.0,0.0,0.04740631762778095
Solar PV Potential,BioFuel Imports 2050,0.0799979807509576,0.0799979807509576,0.006490510990802467,0.0,0.0,0.05908289761476225
Nuclear Costs,BioFuel Imports 2050,0.08390098408437241,0.08390098408437241,0.007224247757522528,0.0,0.0,0.07029339516128116
Nuclear Potential,BioFuel Imports 2050,0.08231602362291066,0.08231602362291066,0.0063978383862480425,0.0,0.0,0.06574095340125818
Hydrogen Import Potential,BioFuel Imports 2050,0.07046761816506271,0.07046761816506271,0.006974313549297349,0.0,0.0,0.03170907872203435
Hydrogen Import Price,BioFuel Imports 2050,0.0855175511052935,0.0855175511052935,0.007824165618744643,0.0,0.0,0.07493661964091887
Biomass Import Potential,BioFuel Imports 2050,0.08891997467912317,0.08891997467912317,0.006691146417558627,0.0,0.0,0.08470931463199996
Biomass Import Price,BioFuel Imports 2050,0.08289604682758518,0.08289604682758518,0.009619477281903826,0.0,0.0,0.0674069393504013
Ammonia Import Potential,BioFuel Imports 2050,0.08516703362313574,0.08516703362313574,0.006185153618063103,0.0,0.0,0.0739298371613601
Ammonia Import Price,BioFuel Imports 2050,0.06633824265849801,0.06633824265849801,0.0061921175740922135,0.0,0.0,0.01984837812035262
CCS potential,BioFuel Imports 2050,0.08252954246058199,0.08252954246058199,0.006498183025265271,0.0,0.0,0.0663542381467149
Flexibility Costs,BioFuel Imports 2050,0.07584186337298944,0.07584186337298944,0.00691627893259329,0.0,0.0,0.04714538701366514
LNG Price,BioFuel Imports 2050,0.0765726154193951,0.0765726154193951,0.006854843572604012,0.0,0.0,0.049244307594441816
Electricity Trade Price,BioFuel Imports 2050,0.08042375135205485,0.08042375135205485,0.006504455042152745,0.0,0.0,0.06030582772043667
Weather Conditions,BioFuel Imports 2050,0.0817092573599461,0.0817092573599461,0.007011606213434737,0.0,0.0,0.06399815404363547
Electricity Trade Ratio,BioFuel Imports 2050,0.0719647053625017,0.0719647053625017,0.006958812157081917,0.0,0.0,0.036009124333097366
Electricity Trade Volume,BioFuel Imports 2050,0.09662947000515172,0.09662947000515172,0.006578761721590273,0.0,0.0,0.10685310264709377
WACC,BioFuel Imports 2050,0.07876634695686299,0.07876634695686299,0.0077929673108524415,0.0,0.0,0.05554530708577155
Bunker Emission Reduction,BioFuel Imports 2050,0.09495038545218751,0.09495038545218751,0.0074299386874529146,0.0,0.0,0.10203031064477842
End-of-Life Emission Reduction,BioFuel Imports 2050,0.0710574582622972,0.0710574582622972,0.006747369475853515,0.0,0.0,0.033403261482852144
CO2 Cap,CO2_Price 2050,0.08833445743444132,0.08833445743444132,0.052762362166365095,0.0,0.0,0.11502781709159356
Buildings demand,CO2_Price 2050,0.14778327727161192,0.14778327727161192,0.043597763331572024,0.0,0.0,0.3781987734725649
Steel Production,CO2_Price 2050,0.09480221553129961,0.09480221553129961,0.0427181111879236,0.0,0.0,0.14365960639629405
Chemical Production,CO2_Price 2050,0.0870656536244089,0.0870656536244089,0.08645731104517121,0.0,0.0,0.10941101404889848
Passenger Cars,CO2_Price 2050,0.11238618438934153,0.11238618438934153,0.049374375412362406,0.0,0.0,0.2215011836390216
Bunker aviation,CO2_Price 2050,0.06235032883385992,0.06235032883385992,0.04523080829624721,0.0,0.0,0.0
Bunker navigation,CO2_Price 2050,0.18069669868121674,0.18069669868121674,0.044399749347478215,0.0,0.0,0.5239015244079128
Agriculture neGHG CH4,CO2_Price 2050,0.1041359972502073,0.1041359972502073,0.04554756810100477,0.0,0.0,0.1849788498790772
Agriculture neGHG N2O,CO2_Price 2050,0.14448660598626278,0.14448660598626278,0.050558446412798747,0.0,0.0,0.3636049070608291
Wind offshore Costs,CO2_Price 2050,0.12357864092124052,0.12357864092124052,0.04754064436118131,0.0,0.0,0.2710485001008129
Wind offshore Potential,CO2_Price 2050,0.2565292826796503,0.2565292826796503,0.0555068718506902,0.0,0.0,0.8596009329137476
Solar PV Costs,CO2_Price 2050,0.2033750518913064,0.2033750518913064,0.05444683034655944,0.0,0.0,0.6242951725878397
Solar PV Potential,CO2_Price 2050,0.10040644184247965,0.10040644184247965,0.04819573499381217,0.0,0.0,0.16846867076676095
Nuclear Costs,CO2_Price 2050,0.2301372466664719,0.2301372466664719,0.05514914649708927,0.0,0.0,0.7427673712475423
Nuclear Potential,CO2_Price 2050,0.10458204307260954,0.10458204307260954,0.04378199052427273,0.0,0.0,0.18695342743995827
Hydrogen Import Potential,CO2_Price 2050,0.10943635707006846,0.10943635707006846,0.05222431915055834,0.0,0.0,0.2084427431367861
Hydrogen Import Price,CO2_Price 2050,0.09370242872957668,0.09370242872957668,0.05090950719136367,0.0,0.0,0.138791016149804
Biomass Import Potential,CO2_Price 2050,0.20944819716249297,0.20944819716249297,0.04928299104163187,0.0,0.0,0.6511800704484936
Biomass Import Price,CO2_Price 2050,0.1451445152458602,0.1451445152458602,0.0531364224846986,0.0,0.0,0.36651737209435514
Ammonia Import Potential,CO2_Price 2050,0.09586223192194471,0.09586223192194471,0.03571235681340324,0.0,0.0,0.14835213903310093
Ammonia Import Price,CO2_Price 2050,0.096886611879859,0.096886611879859,0.046489622627855935,0.0,0.0,0.152886914558674
CCS potential,CO2_Price 2050,0.16506975466329682,0.16506975466329682,0.03976487090886971,0.0,0.0,0.45472340087624114
Flexibility Costs,CO2_Price 2050,0.0647897693959935,0.0647897693959935,0.048081648705356445,0.0,0.0,0.010799035330383821
LNG Price,CO2_Price 2050,0.19242746437780156,0.19242746437780156,0.04046322737117731,0.0,0.0,0.5758318543271123
Electricity Trade Price,CO2_Price 2050,0.2162201930455649,0.2162201930455649,0.05608717992311143,0.0,0.0,0.681158674532434
Weather Conditions,CO2_Price 2050,0.10111483102680827,0.10111483102680827,0.05440039376910278,0.0,0.0,0.17160460281117024
Electricity Trade Ratio,CO2_Price 2050,0.11379213271468319,0.11379213271468319,0.04760195172731081,0.0,0.0,0.22772510476000982
Electricity Trade Volume,CO2_Price 2050,0.2882446321213068,0.2882446321213068,0.043861848496940616,0.0,0.0,1.0
WACC,CO2_Price 2050,0.12065193949733934,0.12065193949733934,0.047371502134983416,0.0,0.0,0.2580924344483869
Bunker Emission Reduction,CO2_Price 2050,0.2213324781399136,0.2213324781399136,0.1000619580625201,0.0,0.0,0.7037899893551166
End-of-Life Emission Reduction,CO2_Price 2050,0.10519507504473774,0.10519507504473774,0.041260712864713764,0.0,0.0,0.18966722749249046
CO2 Cap,DR Flexibility Capacity 2050,0.06286781696003957,0.06286781696003957,0.012004360614567802,0.0,0.0,0.21537114328701087
Buildings demand,DR Flexibility Capacity 2050,0.12931376951914048,0.12931376951914048,0.010741189976207478,0.0,0.0,1.0
Steel Production,DR Flexibility Capacity 2050,0.06814625412303632,0.06814625412303632,0.009371101228586712,0.0,0.0,0.2777017135764458
Chemical Production,DR Flexibility Capacity 2050,0.05285058431431148,0.05285058431431148,0.011829975309512889,0.0,0.0,0.09708237631877924
Passenger Cars,DR Flexibility Capacity 2050,0.05145221091556415,0.05145221091556415,0.01069771918317905,0.0,0.0,0.08056964561270567
Bunker aviation,DR Flexibility Capacity 2050,0.06329348599924224,0.06329348599924224,0.010387180783355777,0.0,0.0,0.22039766783371878
Bunker navigation,DR Flexibility Capacity 2050,0.09295356855253178,0.09295356855253178,0.013029554659395813,0.0,0.0,0.570639567716196
Agriculture neGHG CH4,DR Flexibility Capacity 2050,0.046709835092771025,0.046709835092771025,0.01357077428554265,0.0,0.0,0.02456917038990242
Agriculture neGHG N2O,DR Flexibility Capacity 2050,0.0446292056127606,0.0446292056127606,0.01103394769754306,0.0,0.0,0.0
Wind offshore Costs,DR Flexibility Capacity 2050,0.05519084903333597,0.05519084903333597,0.009424632897953216,0.0,0.0,0.12471745656329339
Wind offshore Potential,DR Flexibility Capacity 2050,0.05833443434424373,0.05833443434424373,0.011850415118149023,0.0,0.0,0.1618385700921183
Solar PV Costs,DR Flexibility Capacity 2050,0.0757287920119711,0.0757287920119711,0.010387733246118644,0.0,0.0,0.3672403206042553
Solar PV Potential,DR Flexibility Capacity 2050,0.058921912711800715,0.058921912711800715,0.010875157793925755,0.0,0.0,0.16877582453917966
Nuclear Costs,DR Flexibility Capacity 2050,0.06240488790559384,0.06240488790559384,0.00894657007497862,0.0,0.0,0.2099046328264091
Nuclear Potential,DR Flexibility Capacity 2050,0.04795341485051718,0.04795341485051718,0.010942915189563526,0.0,0.0,0.039254016132521455
Hydrogen Import Potential,DR Flexibility Capacity 2050,0.06248965540531162,0.06248965540531162,0.011719471611204414,0.0,0.0,0.2109056121762171
Hydrogen Import Price,DR Flexibility Capacity 2050,0.06572719552828234,0.06572719552828234,0.012623228710244811,0.0,0.0,0.24913619368514314
Biomass Import Potential,DR Flexibility Capacity 2050,0.10477449599872894,0.10477449599872894,0.011936185436485381,0.0,0.0,0.7102273143008673
Biomass Import Price,DR Flexibility Capacity 2050,0.06814634246392659,0.06814634246392659,0.014718981921106803,0.0,0.0,0.2777027567522761
Ammonia Import Potential,DR Flexibility Capacity 2050,0.09546471038631242,0.09546471038631242,0.011184354366914508,0.0,0.0,0.6002924550659702
Ammonia Import Price,DR Flexibility Capacity 2050,0.10223968970850725,0.10223968970850725,0.013789430146053504,0.0,0.0,0.6802949845669153
CCS potential,DR Flexibility Capacity 2050,0.10044686941488033,0.10044686941488033,0.012173600207880868,0.0,0.0,0.65912441686335
Flexibility Costs,DR Flexibility Capacity 2050,0.07023603885378157,0.07023603885378157,0.010850048212496407,0.0,0.0,0.30237899399623447
LNG Price,DR Flexibility Capacity 2050,0.08659754629499844,0.08659754629499844,0.011151447537337628,0.0,0.0,0.4955843042261457
Electricity Trade Price,DR Flexibility Capacity 2050,0.05577717140106146,0.05577717140106146,0.009407640042153553,0.0,0.0,0.13164106035457793
Weather Conditions,DR Flexibility Capacity 2050,0.12859598373595793,0.12859598373595793,0.01251365766913034,0.0,0.0,0.9915240068547077
Electricity Trade Ratio,DR Flexibility Capacity 2050,0.047968173833302624,0.047968173833302624,0.010151821719560456,0.0,0.0,0.03942829798631672
Electricity Trade Volume,DR Flexibility Capacity 2050,0.046701405214651846,0.046701405214651846,0.011081111115502707,0.0,0.0,0.024469625942481067
